,cell_line,demuxlet_cls,properly_sampled_cell,clean_cell,full_cell_index,cells_rare_gene_module,rare_cell,seed,candidate,cell_deviant_votes,dissolved,metacell,outlier,pre_cell_directs,cell_directs,pre_pile,pile,pre_candidate,pre_cell_deviant_votes,pre_dissolved,pre_metacell
Lib90_03274,H1975,SNG,True,True,3175,-1,False,131,71,0,False,67,False,0,0,-1,0,-1,0,False,-1
Lib90_03275,A549,SNG,True,True,3176,-1,False,87,34,0,False,30,False,0,0,-1,0,-1,0,False,-1
Lib90_03276,HCC827,SNG,True,True,3177,-1,False,30,23,0,False,21,False,0,0,-1,0,-1,0,False,-1
Lib90_03277,H1975,SNG,True,True,3178,-1,False,13,126,0,False,120,False,0,0,-1,0,-1,0,False,-1
Lib90_03278,H838,SNG,True,True,3179,-1,False,140,158,0,False,151,False,0,0,-1,0,-1,0,False,-1
Lib90_03279,A549,SNG,True,True,3180,-1,False,38,96,0,False,91,False,0,0,-1,0,-1,0,False,-1
Lib90_03280,A549,SNG,True,True,3181,-1,False,-1,34,0,False,30,False,0,0,-1,0,-1,0,False,-1
Lib90_03282,H1975,SNG,True,True,3182,-1,False,52,126,0,False,120,False,0,0,-1,0,-1,0,False,-1
Lib90_03283,H838,SNG,True,True,3183,-1,False,105,85,0,False,80,False,0,0,-1,0,-1,0,False,-1
Lib90_03284,H838,SNG,True,True,3184,-1,False,83,108,0,False,103,False,0,0,-1,0,-1,0,False,-1
Lib90_03285,A549,SNG,True,True,3185,-1,False,43,15,0,False,14,False,0,0,-1,0,-1,0,False,-1
Lib90_03286,H1975,SNG,True,True,3186,-1,False,150,71,0,False,67,False,0,0,-1,0,-1,0,False,-1
Lib90_03287,H2228,SNG,True,True,3187,-1,False,22,150,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_03288,H2228,SNG,True,True,3188,-1,False,18,110,0,False,105,False,0,0,-1,0,-1,0,False,-1
Lib90_03289,A549,SNG,True,True,3189,-1,False,44,51,0,False,47,False,0,0,-1,0,-1,0,False,-1
Lib90_03290,H2228,SNG,True,True,3190,-1,False,34,82,0,False,78,False,0,0,-1,0,-1,0,False,-1
Lib90_03291,A549,SNG,True,True,3191,-1,False,-1,34,0,False,30,False,0,0,-1,0,-1,0,False,-1
Lib90_03292,A549,SNG,True,True,3192,-1,False,21,98,0,False,93,False,0,0,-1,0,-1,0,False,-1
Lib90_03293,H838,SNG,True,True,3193,-1,False,127,10,0,False,9,False,0,0,-1,0,-1,0,False,-1
Lib90_03294,A549,SNG,True,True,3194,-1,False,53,132,0,False,125,False,0,0,-1,0,-1,0,False,-1
Lib90_03295,A549,SNG,True,True,3195,-1,False,21,80,0,False,76,False,0,0,-1,0,-1,0,False,-1
Lib90_03296,H2228,SNG,True,True,3196,-1,False,59,12,0,False,11,False,0,0,-1,0,-1,0,False,-1
Lib90_03297,HCC827,SNG,True,True,3197,-1,False,90,73,0,False,69,False,0,0,-1,0,-1,0,False,-1
Lib90_03298,H2228,SNG,True,True,3198,-1,False,54,12,0,False,11,False,0,0,-1,0,-1,0,False,-1
Lib90_03299,H1975,SNG,True,True,3199,-1,False,-1,126,0,False,120,False,0,0,-1,0,-1,0,False,-1
Lib90_03300,H2228,SNG,True,True,3200,-1,False,-1,116,0,False,111,False,0,0,-1,0,-1,0,False,-1
Lib90_03301,H1975,SNG,True,True,3201,-1,False,26,74,0,False,70,False,0,0,-1,0,-1,0,False,-1
Lib90_03302,A549,SNG,True,True,3202,-1,False,44,46,0,False,42,False,0,0,-1,0,-1,0,False,-1
Lib90_03303,H838,SNG,True,True,3203,-1,False,67,108,0,False,103,False,0,0,-1,0,-1,0,False,-1
Lib90_03304,A549,SNG,True,True,3204,-1,False,53,94,0,False,89,False,0,0,-1,0,-1,0,False,-1
Lib90_03305,A549,SNG,True,True,3205,-1,False,121,53,0,False,49,False,0,0,-1,0,-1,0,False,-1
Lib90_03306,A549,SNG,True,True,3206,-1,False,111,56,0,False,52,False,0,0,-1,0,-1,0,False,-1
Lib90_03307,H838,SNG,True,True,3207,-1,False,85,68,0,False,64,False,0,0,-1,0,-1,0,False,-1
Lib90_03308,HCC827,SNG,True,True,3208,-1,False,72,159,0,False,152,False,0,0,-1,0,-1,0,False,-1
Lib90_03309,H838,SNG,True,True,3209,-1,False,92,108,0,False,103,False,0,0,-1,0,-1,0,False,-1
Lib90_03310,H2228,SNG,True,True,3210,-1,False,-1,21,0,False,19,False,0,0,-1,0,-1,0,False,-1
Lib90_03311,H2228,SNG,True,True,3211,-1,False,146,97,0,False,92,False,0,0,-1,0,-1,0,False,-1
Lib90_03313,H838,SNG,True,True,3212,-1,False,42,85,0,False,80,False,0,0,-1,0,-1,0,False,-1
Lib90_03314,A549,SNG,True,True,3213,-1,False,53,94,0,False,89,False,0,0,-1,0,-1,0,False,-1
Lib90_03315,A549,SNG,True,True,3214,-1,False,107,125,0,True,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_03316,HCC827,SNG,True,True,3215,-1,False,96,57,0,False,53,False,0,0,-1,0,-1,0,False,-1
Lib90_03317,A549,SNG,True,True,3216,-1,False,12,44,0,False,40,False,0,0,-1,0,-1,0,False,-1
Lib90_03318,A549,SNG,True,True,3217,-1,False,57,61,0,False,57,False,0,0,-1,0,-1,0,False,-1
Lib90_03319,A549,SNG,True,True,3218,-1,False,66,40,0,False,36,False,0,0,-1,0,-1,0,False,-1
Lib90_03320,H2228,SNG,True,True,3219,-1,False,59,12,0,False,11,False,0,0,-1,0,-1,0,False,-1
Lib90_03321,A549,SNG,True,True,3220,-1,False,23,44,0,False,40,False,0,0,-1,0,-1,0,False,-1
Lib90_03323,A549,SNG,True,True,3221,-1,False,25,61,0,False,57,False,0,0,-1,0,-1,0,False,-1
Lib90_03325,A549,SNG,True,True,3222,-1,False,29,18,0,True,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_03326,H2228,SNG,True,True,3223,-1,False,76,11,0,False,10,False,0,0,-1,0,-1,0,False,-1
Lib90_03327,H838,SNG,True,True,3224,-1,False,160,3,0,False,3,False,0,0,-1,0,-1,0,False,-1
Lib90_03328,A549,SNG,True,True,3225,-1,False,60,49,0,False,45,False,0,0,-1,0,-1,0,False,-1
Lib90_03329,H1975,SNG,True,True,3226,-1,False,91,135,0,False,128,False,0,0,-1,0,-1,0,False,-1
Lib90_03330,H838,SNG,True,True,3227,-1,False,-1,66,0,False,62,False,0,0,-1,0,-1,0,False,-1
Lib90_03331,A549,SNG,True,True,3228,-1,False,94,75,0,False,71,False,0,0,-1,0,-1,0,False,-1
Lib90_03332,H838,SNG,True,True,3229,-1,False,4,145,0,False,138,False,0,0,-1,0,-1,0,False,-1
Lib90_03333,A549,SNG,True,True,3230,-1,False,121,170,0,False,163,False,0,0,-1,0,-1,0,False,-1
Lib90_03334,A549,SNG,True,True,3231,-1,False,29,15,0,False,14,False,0,0,-1,0,-1,0,False,-1
Lib90_03335,A549,SNG,True,True,3232,-1,False,-1,170,0,False,163,False,0,0,-1,0,-1,0,False,-1
Lib90_03336,HCC827,SNG,True,True,3233,-1,False,75,58,0,False,54,False,0,0,-1,0,-1,0,False,-1
Lib90_03337,H1975,SNG,True,True,3234,-1,False,74,142,0,False,135,False,0,0,-1,0,-1,0,False,-1
Lib90_03338,H1975,SNG,True,True,3235,-1,False,-1,135,0,False,128,False,0,0,-1,0,-1,0,False,-1
Lib90_03339,H2228,SNG,True,True,3236,-1,False,76,11,0,False,10,False,0,0,-1,0,-1,0,False,-1
Lib90_03340,A549,SNG,True,True,3237,-1,False,-1,18,0,True,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_03341,H1975,SNG,True,True,3238,-1,False,91,26,0,False,24,False,0,0,-1,0,-1,0,False,-1
Lib90_03342,HCC827,SNG,True,True,3239,-1,False,136,112,0,False,107,False,0,0,-1,0,-1,0,False,-1
Lib90_03343,A549,SNG,True,True,3240,-1,False,-1,40,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_03344,A549,SNG,True,True,3241,-1,False,35,53,0,False,49,False,0,0,-1,0,-1,0,False,-1
Lib90_03345,HCC827,SNG,True,True,3242,-1,False,20,73,0,False,69,False,0,0,-1,0,-1,0,False,-1
Lib90_03346,H2228,SNG,True,True,3243,-1,False,-1,12,0,False,11,False,0,0,-1,0,-1,0,False,-1
Lib90_03347,H838,SNG,True,True,3244,-1,False,157,158,0,False,151,False,0,0,-1,0,-1,0,False,-1
Lib90_03348,H838,SNG,True,True,3245,-1,False,14,68,0,False,64,False,0,0,-1,0,-1,0,False,-1
Lib90_03349,H838,SNG,True,True,3246,-1,False,105,85,0,False,80,False,0,0,-1,0,-1,0,False,-1
Lib90_03350,HCC827,SNG,True,True,3247,-1,False,75,58,0,False,54,False,0,0,-1,0,-1,0,False,-1
Lib90_03351,A549,SNG,True,True,3248,-1,False,53,44,0,False,40,False,0,0,-1,0,-1,0,False,-1
Lib90_03352,H2228,SNG,True,True,3249,-1,False,120,78,0,False,74,False,0,0,-1,0,-1,0,False,-1
Lib90_03353,H1975,SNG,True,True,3250,-1,False,95,135,0,False,128,False,0,0,-1,0,-1,0,False,-1
Lib90_03354,A549,SNG,True,True,3251,-1,False,68,118,0,False,113,False,0,0,-1,0,-1,0,False,-1
Lib90_03355,HCC827,SNG,True,True,3252,-1,False,6,32,0,False,28,False,0,0,-1,0,-1,0,False,-1
Lib90_03356,H2228,SNG,True,True,3253,-1,False,-1,127,0,False,121,False,0,0,-1,0,-1,0,False,-1
Lib90_03357,A549,SNG,True,True,3254,-1,False,29,165,0,False,158,False,0,0,-1,0,-1,0,False,-1
Lib90_03358,HCC827,SNG,True,True,3255,-1,False,30,64,0,False,60,False,0,0,-1,0,-1,0,False,-1
Lib90_03359,H838,SNG,True,True,3256,-1,False,67,108,0,False,103,False,0,0,-1,0,-1,0,False,-1
Lib90_03360,H2228,SNG,True,True,3257,-1,False,59,21,0,False,19,False,0,0,-1,0,-1,0,False,-1
Lib90_03361,H1975,SNG,True,True,3258,-1,False,-1,26,0,False,24,False,0,0,-1,0,-1,0,False,-1
Lib90_03362,A549,SNG,True,True,3259,-1,False,144,106,0,False,101,False,0,0,-1,0,-1,0,False,-1
Lib90_03363,H2228,SNG,True,True,3260,-1,False,15,11,0,False,10,False,0,0,-1,0,-1,0,False,-1
Lib90_03364,H838,SNG,True,True,3261,-1,False,85,68,0,False,64,False,0,0,-1,0,-1,0,False,-1
Lib90_03365,H838,SNG,True,True,3262,-1,False,132,108,0,False,103,False,0,0,-1,0,-1,0,False,-1
Lib90_03367,H2228,SNG,True,True,3263,-1,False,59,79,0,False,75,False,0,0,-1,0,-1,0,False,-1
Lib90_03368,A549,SNG,True,True,3264,-1,False,109,36,0,False,32,False,0,0,-1,0,-1,0,False,-1
Lib90_03369,A549,SNG,True,True,3265,-1,False,41,49,0,False,45,False,0,0,-1,0,-1,0,False,-1
Lib90_03370,A549,SNG,True,True,3266,-1,False,158,22,0,False,20,False,0,0,-1,0,-1,0,False,-1
Lib90_03371,A549,SNG,True,True,3267,-1,False,149,125,0,True,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_03372,H1975,SNG,True,True,3268,-1,False,-1,71,0,False,67,False,0,0,-1,0,-1,0,False,-1
Lib90_03373,H838,SNG,True,True,3269,-1,False,1,108,0,False,103,False,0,0,-1,0,-1,0,False,-1
Lib90_03374,H838,SNG,True,True,3270,-1,False,67,10,0,False,9,False,0,0,-1,0,-1,0,False,-1
Lib90_03375,HCC827,SNG,True,True,3271,-1,False,142,64,0,False,60,False,0,0,-1,0,-1,0,False,-1
Lib90_03376,HCC827,SNG,True,True,3272,-1,False,63,160,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_03377,H838,SNG,True,True,3273,-1,False,105,85,0,False,80,False,0,0,-1,0,-1,0,False,-1
Lib90_03378,A549,SNG,True,True,3274,-1,False,44,37,0,False,33,False,0,0,-1,0,-1,0,False,-1
Lib90_03379,A549,SNG,True,True,3275,-1,False,-1,75,0,False,71,False,0,0,-1,0,-1,0,False,-1
Lib90_03380,A549,SNG,True,True,3276,-1,False,-1,44,0,False,40,False,0,0,-1,0,-1,0,False,-1
Lib90_03381,H2228,SNG,True,True,3277,-1,False,98,78,0,False,74,False,0,0,-1,0,-1,0,False,-1
Lib90_03382,H1975,SNG,True,True,3278,-1,False,52,126,0,False,120,False,0,0,-1,0,-1,0,False,-1
Lib90_03383,H838,SNG,True,True,3279,-1,False,156,108,0,False,103,False,0,0,-1,0,-1,0,False,-1
Lib90_03384,A549,SNG,True,True,3280,-1,False,73,19,0,False,17,False,0,0,-1,0,-1,0,False,-1
Lib90_03385,A549,SNG,True,True,3281,-1,False,133,51,0,False,47,False,0,0,-1,0,-1,0,False,-1
Lib90_03386,H2228,SNG,True,True,3282,-1,False,15,16,0,False,15,False,0,0,-1,0,-1,0,False,-1
Lib90_03387,H838,SNG,True,True,3283,-1,False,85,108,0,False,103,False,0,0,-1,0,-1,0,False,-1
Lib90_03388,H2228,SNG,True,True,3284,-1,False,76,11,0,False,10,False,0,0,-1,0,-1,0,False,-1
Lib90_03389,H2228,SNG,True,True,3285,-1,False,76,11,0,False,10,False,0,0,-1,0,-1,0,False,-1
Lib90_03390,A549,SNG,True,True,3286,-1,False,-1,94,0,False,89,False,0,0,-1,0,-1,0,False,-1
Lib90_03391,H838,SNG,True,True,3287,-1,False,67,108,0,False,103,False,0,0,-1,0,-1,0,False,-1
Lib90_03392,A549,SNG,True,True,3288,-1,False,5,7,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_03393,H2228,SNG,True,True,3289,-1,False,34,82,0,False,78,False,0,0,-1,0,-1,0,False,-1
Lib90_03394,H2228,SNG,True,True,3290,-1,False,34,82,0,False,78,False,0,0,-1,0,-1,0,False,-1
Lib90_03395,H838,SNG,True,True,3291,-1,False,-1,85,0,False,80,False,0,0,-1,0,-1,0,False,-1
Lib90_03396,A549,SNG,True,True,3292,-1,False,-1,83,0,False,79,False,0,0,-1,0,-1,0,False,-1
Lib90_03397,HCC827,SNG,True,True,3293,-1,False,79,77,0,False,73,False,0,0,-1,0,-1,0,False,-1
Lib90_03398,H838,SNG,True,True,3294,-1,False,106,108,0,False,103,False,0,0,-1,0,-1,0,False,-1
Lib90_03399,HCC827,SNG,True,True,3295,-1,False,96,64,0,False,60,False,0,0,-1,0,-1,0,False,-1
Lib90_03400,H838,SNG,True,True,3296,-1,False,67,54,0,False,50,False,0,0,-1,0,-1,0,False,-1
Lib90_03401,H2228,SNG,True,True,3297,-1,False,-1,48,0,False,44,False,0,0,-1,0,-1,0,False,-1
Lib90_03402,A549,SNG,True,True,3298,-1,False,-1,53,0,False,49,False,0,0,-1,0,-1,0,False,-1
Lib90_03403,H1975,SNG,True,True,3299,-1,False,33,135,0,False,128,False,0,0,-1,0,-1,0,False,-1
Lib90_03404,A549,SNG,True,True,3300,-1,False,57,46,0,False,42,False,0,0,-1,0,-1,0,False,-1
Lib90_03405,H838,SNG,True,True,3301,-1,False,36,66,0,False,62,False,0,0,-1,0,-1,0,False,-1
Lib90_03406,H2228,SNG,True,True,3302,-1,False,54,48,0,False,44,False,0,0,-1,0,-1,0,False,-1
Lib90_03407,A549,SNG,True,True,3303,-1,False,21,61,0,False,57,False,0,0,-1,0,-1,0,False,-1
Lib90_03408,A549,SNG,True,True,3304,-1,False,149,125,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_03409,H2228,SNG,True,True,3305,-1,False,99,48,0,False,44,False,0,0,-1,0,-1,0,False,-1
Lib90_03410,H1975,SNG,True,True,3306,-1,False,131,126,0,False,120,False,0,0,-1,0,-1,0,False,-1
Lib90_03412,HCC827,SNG,True,True,3307,-1,False,30,23,0,False,21,False,0,0,-1,0,-1,0,False,-1
Lib90_03413,H2228,SNG,True,True,3308,-1,False,18,78,0,False,74,False,0,0,-1,0,-1,0,False,-1
Lib90_03414,H2228,SNG,True,True,3309,-1,False,48,78,0,False,74,False,0,0,-1,0,-1,0,False,-1
Lib90_03415,H838,SNG,True,True,3310,-1,False,128,114,0,False,109,False,0,0,-1,0,-1,0,False,-1
Lib90_03416,H2228,SNG,True,True,3311,-1,False,32,25,0,False,23,False,0,0,-1,0,-1,0,False,-1
Lib90_03417,H2228,SNG,True,True,3312,-1,False,59,12,0,False,11,False,0,0,-1,0,-1,0,False,-1
Lib90_03418,H1975,SNG,True,True,3313,-1,False,47,38,0,False,34,False,0,0,-1,0,-1,0,False,-1
Lib90_03419,H2228,SNG,True,True,3314,-1,False,16,11,0,False,10,False,0,0,-1,0,-1,0,False,-1
Lib90_03420,A549,SNG,True,True,3315,-1,False,21,15,0,False,14,False,0,0,-1,0,-1,0,False,-1
Lib90_03421,A549,SNG,True,True,3316,-1,False,78,61,0,False,57,False,0,0,-1,0,-1,0,False,-1
Lib90_03422,H2228,SNG,True,True,3317,-1,False,98,78,0,False,74,False,0,0,-1,0,-1,0,False,-1
Lib90_03423,A549,SNG,True,True,3318,-1,False,149,75,0,False,71,False,0,0,-1,0,-1,0,False,-1
Lib90_03424,A549,SNG,True,True,3319,-1,False,73,132,0,False,125,False,0,0,-1,0,-1,0,False,-1
Lib90_03425,H838,SNG,True,True,3320,-1,False,83,68,0,False,64,False,0,0,-1,0,-1,0,False,-1
Lib90_03426,H838,SNG,True,True,3321,-1,False,56,146,0,False,139,False,0,0,-1,0,-1,0,False,-1
Lib90_03427,H2228,SNG,True,True,3322,-1,False,15,97,0,False,92,False,0,0,-1,0,-1,0,False,-1
Lib90_03428,H838,SNG,True,True,3323,-1,False,56,146,0,False,139,False,0,0,-1,0,-1,0,False,-1
Lib90_03429,H2228,SNG,True,True,3324,-1,False,98,78,0,False,74,False,0,0,-1,0,-1,0,False,-1
Lib90_03430,H2228,SNG,True,True,3325,-1,False,120,97,0,False,92,False,0,0,-1,0,-1,0,False,-1
Lib90_03431,A549,SNG,True,True,3326,-1,False,44,46,0,False,42,False,0,0,-1,0,-1,0,False,-1
Lib90_03432,H2228,SNG,True,True,3327,-1,False,15,11,0,False,10,False,0,0,-1,0,-1,0,False,-1
Lib90_03433,A549,SNG,True,True,3328,-1,False,126,61,0,False,57,False,0,0,-1,0,-1,0,False,-1
Lib90_03434,H1975,SNG,True,True,3329,-1,False,88,71,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_03435,A549,SNG,True,True,3330,-1,False,116,94,0,False,89,False,0,0,-1,0,-1,0,False,-1
Lib90_03436,A549,SNG,True,True,3331,-1,False,94,169,0,False,162,False,0,0,-1,0,-1,0,False,-1
Lib90_03437,H2228,SNG,True,True,3332,-1,False,98,78,0,False,74,False,0,0,-1,0,-1,0,False,-1
Lib90_03438,H2228,SNG,True,True,3333,-1,False,54,116,0,False,111,False,0,0,-1,0,-1,0,False,-1
Lib90_03439,H838,SNG,True,True,3334,-1,False,-1,108,0,False,103,False,0,0,-1,0,-1,0,False,-1
Lib90_03440,H2228,SNG,True,True,3335,-1,False,59,11,0,False,10,False,0,0,-1,0,-1,0,False,-1
Lib90_03441,H1975,SNG,True,True,3336,-1,False,13,107,0,False,102,False,0,0,-1,0,-1,0,False,-1
Lib90_03442,HCC827,SNG,True,True,3337,-1,False,90,73,0,False,69,False,0,0,-1,0,-1,0,False,-1
Lib90_03443,H2228,SNG,True,True,3338,-1,False,32,12,0,False,11,False,0,0,-1,0,-1,0,False,-1
Lib90_03444,A549,SNG,True,True,3339,-1,False,104,75,0,False,71,False,0,0,-1,0,-1,0,False,-1
Lib90_03445,H2228,SNG,True,True,3340,-1,False,16,11,0,False,10,False,0,0,-1,0,-1,0,False,-1
Lib90_03447,A549,SNG,True,True,3341,-1,False,53,83,0,False,79,False,0,0,-1,0,-1,0,False,-1
Lib90_03448,HCC827,SNG,True,True,3342,-1,False,-1,5,0,False,4,False,0,0,-1,0,-1,0,False,-1
Lib90_03449,H838,SNG,True,True,3343,-1,False,128,66,0,False,62,False,0,0,-1,0,-1,0,False,-1
Lib90_03450,H838,SNG,True,True,3344,-1,False,51,10,0,False,9,False,0,0,-1,0,-1,0,False,-1
Lib90_03451,A549,SNG,True,True,3345,-1,False,21,15,0,False,14,False,0,0,-1,0,-1,0,False,-1
Lib90_03452,H2228,SNG,True,True,3346,-1,False,120,97,0,False,92,False,0,0,-1,0,-1,0,False,-1
Lib90_03453,H2228,SNG,True,True,3347,-1,False,98,78,0,False,74,False,0,0,-1,0,-1,0,False,-1
Lib90_03454,H2228,SNG,True,True,3348,-1,False,99,48,0,False,44,False,0,0,-1,0,-1,0,False,-1
Lib90_03455,H2228,SNG,True,True,3349,-1,False,99,79,0,False,75,False,0,0,-1,0,-1,0,False,-1
Lib90_03456,HCC827,SNG,True,True,3350,-1,False,75,58,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_03457,H2228,SNG,True,True,3351,-1,False,146,97,0,False,92,False,0,0,-1,0,-1,0,False,-1
Lib90_03458,H2228,SNG,True,True,3352,-1,False,54,48,0,False,44,False,0,0,-1,0,-1,0,False,-1
Lib90_03459,H838,SNG,True,True,3353,-1,False,132,3,0,False,3,False,0,0,-1,0,-1,0,False,-1
Lib90_03460,A549,SNG,True,True,3354,-1,False,100,100,0,False,95,False,0,0,-1,0,-1,0,False,-1
Lib90_03462,A549,SNG,True,True,3355,-1,False,-1,50,0,False,46,False,0,0,-1,0,-1,0,False,-1
Lib90_03463,HCC827,SNG,True,True,3356,-1,False,-1,23,0,False,21,False,0,0,-1,0,-1,0,False,-1
Lib90_03464,A549,SNG,True,True,3357,-1,False,60,172,0,False,165,False,0,0,-1,0,-1,0,False,-1
Lib90_03465,H838,SNG,True,True,3358,-1,False,36,29,0,True,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_03466,A549,SNG,True,True,3359,-1,False,10,98,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_03467,H838,SNG,True,True,3360,-1,False,128,54,0,False,50,False,0,0,-1,0,-1,0,False,-1
Lib90_03468,HCC827,SNG,True,True,3361,-1,False,72,64,0,False,60,False,0,0,-1,0,-1,0,False,-1
Lib90_03469,H1975,SNG,True,True,3362,-1,False,47,140,0,False,133,False,0,0,-1,0,-1,0,False,-1
Lib90_03471,HCC827,SNG,True,True,3363,-1,False,139,115,0,False,110,False,0,0,-1,0,-1,0,False,-1
Lib90_03472,A549,SNG,True,True,3364,-1,False,100,168,0,False,161,False,0,0,-1,0,-1,0,False,-1
Lib90_03473,A549,SNG,True,True,3365,-1,False,123,100,0,False,95,False,0,0,-1,0,-1,0,False,-1
Lib90_03475,A549,SNG,True,True,3366,-1,False,-1,70,0,False,66,False,0,0,-1,0,-1,0,False,-1
Lib90_03476,H838,SNG,True,True,3367,-1,False,85,93,0,False,88,False,0,0,-1,0,-1,0,False,-1
Lib90_03477,A549,SNG,True,True,3368,-1,False,104,84,0,True,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_03478,H1975,SNG,True,True,3369,-1,False,-1,126,0,False,120,False,0,0,-1,0,-1,0,False,-1
Lib90_03479,A549,SNG,True,True,3370,-1,False,153,168,0,False,161,False,0,0,-1,0,-1,0,False,-1
Lib90_03480,H2228,SNG,True,True,3371,-1,False,98,12,0,False,11,False,0,0,-1,0,-1,0,False,-1
Lib90_03481,H838,SNG,True,True,3372,-1,False,132,108,0,False,103,False,0,0,-1,0,-1,0,False,-1
Lib90_03482,A549,SNG,True,True,3373,-1,False,-1,84,0,True,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_03483,A549,SNG,True,True,3374,-1,False,78,83,0,False,79,False,0,0,-1,0,-1,0,False,-1
Lib90_03484,A549,SNG,True,True,3375,-1,False,10,83,0,False,79,False,0,0,-1,0,-1,0,False,-1
Lib90_03485,H1975,SNG,True,True,3376,-1,False,52,126,0,False,120,False,0,0,-1,0,-1,0,False,-1
Lib90_03486,H838,SNG,True,True,3377,-1,False,14,93,0,False,88,False,0,0,-1,0,-1,0,False,-1
Lib90_03487,HCC827,SNG,True,True,3378,-1,False,63,157,0,False,150,False,0,0,-1,0,-1,0,False,-1
Lib90_03488,A549,SNG,True,True,3379,-1,False,53,44,0,False,40,False,0,0,-1,0,-1,0,False,-1
Lib90_03489,H2228,SNG,True,True,3380,-1,False,15,90,0,False,85,False,0,0,-1,0,-1,0,False,-1
Lib90_03490,H838,SNG,True,True,3381,-1,False,156,108,0,False,103,False,0,0,-1,0,-1,0,False,-1
Lib90_03492,H1975,SNG,True,True,3382,-1,False,52,126,0,False,120,False,0,0,-1,0,-1,0,False,-1
Lib90_03493,HCC827,SNG,True,True,3383,-1,False,-1,112,0,False,107,False,0,0,-1,0,-1,0,False,-1
Lib90_03494,A549,SNG,True,True,3384,-1,False,57,130,0,True,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_03495,H2228,SNG,True,True,3385,-1,False,-1,48,0,False,44,False,0,0,-1,0,-1,0,False,-1
Lib90_03496,A549,SNG,True,True,3386,-1,False,87,83,0,False,79,False,0,0,-1,0,-1,0,False,-1
Lib90_03497,A549,SNG,True,True,3387,-1,False,94,168,0,False,161,False,0,0,-1,0,-1,0,False,-1
Lib90_03498,H1975,SNG,True,True,3388,-1,False,74,20,0,False,18,False,0,0,-1,0,-1,0,False,-1
Lib90_03499,A549,SNG,True,True,3389,-1,False,29,100,0,False,95,False,0,0,-1,0,-1,0,False,-1
Lib90_03501,H2228,SNG,True,True,3390,-1,False,32,90,0,False,85,False,0,0,-1,0,-1,0,False,-1
Lib90_03502,HCC827,SNG,True,True,3391,-1,False,136,138,0,False,131,False,0,0,-1,0,-1,0,False,-1
Lib90_03503,H1975,SNG,True,True,3392,-1,False,33,135,0,False,128,False,0,0,-1,0,-1,0,False,-1
Lib90_03504,H838,SNG,True,True,3393,-1,False,132,108,0,False,103,False,0,0,-1,0,-1,0,False,-1
Lib90_03505,HCC827,SNG,True,True,3394,-1,False,96,23,0,False,21,False,0,0,-1,0,-1,0,False,-1
Lib90_03506,H2228,SNG,True,True,3395,-1,False,28,90,0,False,85,False,0,0,-1,0,-1,0,False,-1
Lib90_03507,H838,SNG,True,True,3396,-1,False,36,93,0,False,88,False,0,0,-1,0,-1,0,False,-1
Lib90_03508,H2228,SNG,True,True,3397,-1,False,98,78,0,False,74,False,0,0,-1,0,-1,0,False,-1
Lib90_03509,A549,SNG,True,True,3398,-1,False,-1,106,0,False,101,False,0,0,-1,0,-1,0,False,-1
Lib90_03510,H2228,SNG,True,True,3399,-1,False,120,97,0,False,92,False,0,0,-1,0,-1,0,False,-1
Lib90_03511,A549,SNG,True,True,3400,-1,False,78,83,0,False,79,False,0,0,-1,0,-1,0,False,-1
Lib90_03512,H838,SNG,True,True,3401,-1,False,106,29,0,True,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_03513,H1975,SNG,True,True,3402,-1,False,91,26,0,False,24,False,0,0,-1,0,-1,0,False,-1
Lib90_03514,H838,SNG,True,True,3403,-1,False,105,129,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_03515,H838,SNG,True,True,3404,-1,False,141,10,0,False,9,False,0,0,-1,0,-1,0,False,-1
Lib90_03516,A549,SNG,True,True,3405,-1,False,38,132,0,False,125,False,0,0,-1,0,-1,0,False,-1
Lib90_03517,H1975,SNG,True,True,3406,-1,False,69,20,0,False,18,False,0,0,-1,0,-1,0,False,-1
Lib90_03518,A549,SNG,True,True,3407,-1,False,123,172,0,False,165,False,0,0,-1,0,-1,0,False,-1
Lib90_03519,A549,SNG,True,True,3408,-1,False,94,75,0,False,71,False,0,0,-1,0,-1,0,False,-1
Lib90_03520,H838,SNG,True,True,3409,-1,False,-1,66,0,False,62,False,0,0,-1,0,-1,0,False,-1
